0001209191-19-000304|https://www.sec.gov/Archives/edgar/data/1013857/0001209191-19-000304.txt
0001209191-19-000316|https://www.sec.gov/Archives/edgar/data/1013857/0001209191-19-000316.txt
0001209191-19-000321|https://www.sec.gov/Archives/edgar/data/1013857/0001209191-19-000321.txt
0001209191-19-000327|https://www.sec.gov/Archives/edgar/data/1013857/0001209191-19-000327.txt
0001209191-19-000473|https://www.sec.gov/Archives/edgar/data/1015221/0001209191-19-000473.txt
0000039311-19-000007|https://www.sec.gov/Archives/edgar/data/1015788/0000039311-19-000007.txt
0000886346-19-000004|https://www.sec.gov/Archives/edgar/data/1015997/0000886346-19-000004.txt
0001683168-19-000004|https://www.sec.gov/Archives/edgar/data/1016675/0001683168-19-000004.txt
0001562180-19-000056|https://www.sec.gov/Archives/edgar/data/1016844/0001562180-19-000056.txt
0001567619-19-000012|https://www.sec.gov/Archives/edgar/data/1017480/0001567619-19-000012.txt
0001567619-19-000013|https://www.sec.gov/Archives/edgar/data/1017480/0001567619-19-000013.txt
0001127602-19-000256|https://www.sec.gov/Archives/edgar/data/1017973/0001127602-19-000256.txt
0001140361-19-000110|https://www.sec.gov/Archives/edgar/data/1017974/0001140361-19-000110.txt
0001193125-19-000760|https://www.sec.gov/Archives/edgar/data/101830/0001193125-19-000760.txt
0001193125-19-000780|https://www.sec.gov/Archives/edgar/data/101830/0001193125-19-000780.txt
0001127602-19-000041|https://www.sec.gov/Archives/edgar/data/1018572/0001127602-19-000041.txt
0001209191-19-000058|https://www.sec.gov/Archives/edgar/data/1019671/0001209191-19-000058.txt
0001705696-19-000007|https://www.sec.gov/Archives/edgar/data/1020280/0001705696-19-000007.txt
0000318300-19-000005|https://www.sec.gov/Archives/edgar/data/1021210/0000318300-19-000005.txt
0001021330-19-000001|https://www.sec.gov/Archives/edgar/data/1021330/0001021330-19-000001.txt
0001021330-19-000002|https://www.sec.gov/Archives/edgar/data/1021330/0001021330-19-000002.txt
0001021330-19-000003|https://www.sec.gov/Archives/edgar/data/1021330/0001021330-19-000003.txt
0001021330-19-000004|https://www.sec.gov/Archives/edgar/data/1021330/0001021330-19-000004.txt
0001021330-19-000005|https://www.sec.gov/Archives/edgar/data/1021330/0001021330-19-000005.txt
0001021330-19-000006|https://www.sec.gov/Archives/edgar/data/1021330/0001021330-19-000006.txt
0001493152-19-000051|https://www.sec.gov/Archives/edgar/data/1021435/0001493152-19-000051.txt
0001493152-19-000052|https://www.sec.gov/Archives/edgar/data/1021435/0001493152-19-000052.txt
0001493152-19-000049|https://www.sec.gov/Archives/edgar/data/1021435/0001493152-19-000049.txt
0001193125-19-000776|https://www.sec.gov/Archives/edgar/data/1021435/0001193125-19-000776.txt
0001562180-19-000107|https://www.sec.gov/Archives/edgar/data/1021572/0001562180-19-000107.txt
0001213900-19-000012|https://www.sec.gov/Archives/edgar/data/1021604/0001213900-19-000012.txt
0000899243-19-000135|https://www.sec.gov/Archives/edgar/data/1021860/0000899243-19-000135.txt
0000932471-19-000006|https://www.sec.gov/Archives/edgar/data/1021882/0000932471-19-000006.txt
0001214659-19-000027|https://www.sec.gov/Archives/edgar/data/1022877/0001214659-19-000027.txt
0001144204-19-000179|https://www.sec.gov/Archives/edgar/data/1023024/0001144204-19-000179.txt
0001398889-19-000018|https://www.sec.gov/Archives/edgar/data/1023674/0001398889-19-000018.txt
0001620083-19-000002|https://www.sec.gov/Archives/edgar/data/1023860/0001620083-19-000002.txt
0001225208-19-000133|https://www.sec.gov/Archives/edgar/data/1025094/0001225208-19-000133.txt
0001000623-19-000002|https://www.sec.gov/Archives/edgar/data/1026161/0001000623-19-000002.txt
0001398344-19-000041|https://www.sec.gov/Archives/edgar/data/1026708/0001398344-19-000041.txt
0001213900-19-000045|https://www.sec.gov/Archives/edgar/data/1026935/0001213900-19-000045.txt
0001213900-19-000025|https://www.sec.gov/Archives/edgar/data/1027662/0001213900-19-000025.txt
0001214659-19-000029|https://www.sec.gov/Archives/edgar/data/1027716/0001214659-19-000029.txt
0001127602-19-000308|https://www.sec.gov/Archives/edgar/data/1027958/0001127602-19-000308.txt
0000940394-19-000010|https://www.sec.gov/Archives/edgar/data/102816/0000940394-19-000010.txt
0001567619-19-000081|https://www.sec.gov/Archives/edgar/data/1029800/0001567619-19-000081.txt
0001567619-19-000085|https://www.sec.gov/Archives/edgar/data/1029800/0001567619-19-000085.txt
0001567619-19-000087|https://www.sec.gov/Archives/edgar/data/1029800/0001567619-19-000087.txt
0001567619-19-000090|https://www.sec.gov/Archives/edgar/data/1029800/0001567619-19-000090.txt
0001567619-19-000094|https://www.sec.gov/Archives/edgar/data/1029800/0001567619-19-000094.txt
